"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,95,Afterparty,https://www.youtube.com/watch?v=3VlOyJrGz9I,3VlOyJrGz9I,2022-01-18T07:21:00Z,04:50,63,"""Исцеление"" – один из уникальных фильмов Чаплина, с нестандартной для него на тот момент тематикой. Единственный фильм, где Чаплин играет не очередного бродягу ""Голос Бедности"", а состоятельного господина, страдающего алкоголизмом.

Съёмки фильма проходили без сценария, экранные события и трюки придумывались прямо по ходу съёмок. Эпизодические персонажи становятся главными, персонаж Эрика Кэмпелла меняется на ходу, трансформируясь из миролюбивого подагрика в похотливого антагониста. Единственное, что оставалось прежним — действие происходящее на курорте с лечебным источником.
Что примечательно, Чаплин долго не мог определиться кого точно сыграет: мелкого служащего, посетителя или вообще второстепенного антагониста.

Большое количество сцен не вошло в фильм, в архивах лежат дубли которые меняют изначальную концепцию в точности да наоборот. До сих пор непонятно, каким фильм мог выйти на релизе из-за бесконечных перемонтажей и высасывания нарратива фактически из пальца.

Это моя попытка перемонтировать фильм, изменив идею до неузнаваемости, поменяв персонажей местами и придать событиям совсем другие подтексты.
Возможно, в параллельной вселенной, это один из вариантов монтажа, который и задумывал Чаплин.",https://i.ytimg.com/vi/3VlOyJrGz9I/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,96,"Баронъ — Experimental Film / Digital Folklore | Ilya Minin (Eli)",https://www.youtube.com/watch?v=JchqmZXJ6vQ,JchqmZXJ6vQ,2022-01-07T18:59:25Z,07:49,47,,https://i.ytimg.com/vi/JchqmZXJ6vQ/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,97,"Бессоница — Experimental Video / Digital Folklore | Ilya Minin (Eli)",https://www.youtube.com/watch?v=C3VIPDPRKlg,C3VIPDPRKlg,2022-01-05T21:49:02Z,06:56,37,"Бессоница – одно из самых страшных проклятий. Это зловещее проявление полной одержимости злом, надвигающееся на наш мир из черных глубин и вызывающее невероятную депрессию. Считается, что это проклятие распространено среди ведьм и различных колдунов. Но определить его источник не представляется возможным. Разновидностей бессоницы много. Это заболевание может быть спровоцировано переутомлением, чрезмерной активностью, просмотром телевизора, алкоголем и курением. Особое место среди бессониц занимает так называемый «русский синдром» – это чрезвычайно загадочное и опасное психическое заболевание.",https://i.ytimg.com/vi/C3VIPDPRKlg/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,98,"Зимняя Сказка",https://www.youtube.com/watch?v=P-SJO5ZmFTo,P-SJO5ZmFTo,2021-12-06T21:50:16Z,01:33,131,"Eli 2021",https://i.ytimg.com/vi/P-SJO5ZmFTo/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,99,"Убить Нози",https://www.youtube.com/watch?v=6I0punPLvZE,6I0punPLvZE,2021-11-11T07:44:11Z,04:42,187,,https://i.ytimg.com/vi/6I0punPLvZE/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,100,"GEZTÅLT - Fight With Demon",https://www.youtube.com/watch?v=55Hi5qjUAto,55Hi5qjUAto,2020-06-11T08:11:43Z,02:21,117,"I'm scared",https://i.ytimg.com/vi/55Hi5qjUAto/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,101,"elias adams - coryx tetraque",https://www.youtube.com/watch?v=oNOWJwHAuuo,oNOWJwHAuuo,2020-05-22T09:45:15Z,02:47,165,,https://i.ytimg.com/vi/oNOWJwHAuuo/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,102,"Восстание Хлопка",https://www.youtube.com/watch?v=yb2z2YfJYy8,yb2z2YfJYy8,2020-04-25T13:45:05Z,00:22,379,"Восста́ние Хлопка́ — принятое в советской историографии и сохраняющееся до настоящего времени обозначение массового бандитизма и разбоя, ставших следствием великого голода 1601—1603 годов в начале Смутного времени. Среди множества действовавших в то время разбойничьих отрядов наиболее крупным, действовавшем у самой Москвы, был отряд атамана Хлопка Косолапа, по имени которого и было названо явление.

Основу восставших составляли холопы, сбежавшие из усадеб по причине великого голода 1601—1603 годов, поскольку их хозяева отказывались кормить их, но при этом надеялись по окончании голода предъявить на них права. Из документов того времени, однако, известно, что промышлявшие разбоем получали активную поддержку крестьянского населения, что затрудняло борьбу с подобными отрядами. При этом правительственные документы не указывают на политический характер восстания — участники холопского движения называются в них «разбойниками» (уголовными преступниками), а не «ворами» (политическими преступниками). «Разбойники» не пытались установить контроль над теми или иными городами и крепостями. Целью отряда Хлопка и иных подобных им был не захват власти, а добыча средств к существованию ставшими привычными в условиях голода способами.

Восстание охватило многие уезды запада, центра и юга Русского государства, но особенно сложным положение было в западных районах страны, где, с одной стороны, при невысокой естественной урожайности были наиболее тяжёлыми последствия массового голода, с другой — проходили торговые пути, связывающие Россию с Польшей и Швецией. Известен т. н. «Бельский наказ» Разбойного приказа, в котором описаны полномочия направляемых из Москвы для борьбы с разбоями уполномоченных. Для борьбы с преступностью предполагалось опираться на местные силы и помощь сельских старост, а дворянское ополчение к поимке восставших не привлекать. Принятые меры существенно не изменили ситуацию.

В августе 1603 года из Москвы в западном направлении для уничтожения отряда Хлопка, численность которого доходила до 600 человек, был отправлен отряд из 100 стрельцов под начальством окольничего И. Ф. Басманова. Однако в середине сентября правительственные войска попали в засаду, устроенную мятежниками. В ходе боя Иван Басманов был убит, однако стрельцам удалось одержать победу над восставшими холопами и пленить раненого Хлопка Косолапа, который вскоре был казнён.

С уничтожением отряда Хлопка массовые разбои и грабежи в Русском государстве не прекратились, часть холопов бежала на юг, где затем участвовала в восстании Болотникова и других событиях Смуты. По указу царя Бориса Годунова было проведено тщательное расследование обстоятельств восстания, поскольку среди восставших находились слуги опальных бояр.

Примечания",https://i.ytimg.com/vi/yb2z2YfJYy8/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,103,"Found Tape",https://www.youtube.com/watch?v=w5zqAkpGa_c,w5zqAkpGa_c,2020-04-22T09:35:01Z,04:24,30,"Смертоносная видеокассета - зелёная видеокассета, найденная в заброшенном загородном доме. На обороте написано, что она содержит проклятие, убивающее всех, кто её посмотрит, через 777 дней.",https://i.ytimg.com/vi/w5zqAkpGa_c/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,104,"elias adams -- estetish tape (single)",https://www.youtube.com/watch?v=cKYk2ivIVfE,cKYk2ivIVfE,2020-04-10T12:01:09Z,06:36,284,"Кошмары нашего прошлого. Вспомни свой 96-й!

Lab.ADAMS MACHINE - 2020
#sampling #hauntology #tapemixing #gallerave #minimalism",https://i.ytimg.com/vi/cKYk2ivIVfE/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,105,"Доширачный вор 2",https://www.youtube.com/watch?v=zLqJ2I8nlPg,zLqJ2I8nlPg,2020-04-09T12:24:40Z,02:41,86,"«Доширак» — торговая марка продуктов быстрого приготовления, продающихся в России и ряде стран СНГ, а также Латвии. Название происходит от кор. 도시락 (читается как «тосирак» и обозначает «рис в коробке» (на завтрак). Выпускается компанией «Корея Якулт» (с 2012 — отделившейся от неё компанией Палдо.). В России производством продуктов под маркой «Доширак» занимаются ООО «Доширак Коя» и ООО «Доширак Рязань», дистрибуцией — ООО «Доширак Рус». Лапша быстрого приготовления (ЛБП) марки «Доширак» с конца 1990-х годов являлась лидером продаж в сегменте лапши быстрого приготовления на российском рынке, лишь в 2014 году уступив лапше под торговой маркой «Роллтон».",https://i.ytimg.com/vi/zLqJ2I8nlPg/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,106,"↹➑∑∷ᆰ⇝ tensh1",https://www.youtube.com/watch?v=-0PSfYzfCto,'-0PSfYzfCto,2020-03-21T21:05:19Z,00:23,71,"Countdown 9",https://i.ytimg.com/vi/-0PSfYzfCto/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,107,"elias adams -- balance 2020",https://www.youtube.com/watch?v=WZVXwfq9-GM,WZVXwfq9-GM,2020-03-21T01:30:13Z,30:01,80,"LP: balance
label: BEZDNA - 2020

Чувствуйте себя как дома!
Вконтакте - https://vk.com/idminish
Почта - photocakelink@gmail.com

photo and music by elias adams
#experimental #ambient #drone #techno #post_genre #noise #soundart #leftfield #field_recordings",https://i.ytimg.com/vi/WZVXwfq9-GM/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,108,"elias adams -- receiver (2019)",https://www.youtube.com/watch?v=Z85lawGhz7c,Z85lawGhz7c,2019-08-17T17:43:58Z,05:45,90,"Patanormal

label: Lab ADAMS MACHINE 2019
clip: PIKE STUDIO
Released on iTunes, Deezer, Spotify, Amazon, Google Play",https://i.ytimg.com/vi/Z85lawGhz7c/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,109,"nature (2019) — Experimental Video Art / Haiku Structure | Ilya Minin (Eli)",https://www.youtube.com/watch?v=zHZmUDA9Yao,zHZmUDA9Yao,2019-07-01T18:50:00Z,12:00,"1,012","Данный видеоарт имеет структуру японского хайку, с некоторыми незначительными изменениями, и призван передать морфологию японской поэзии хайку на видео.

В классическом хайку при переводе на другие языки оно делится на три строчки. Тут же оно делится на три абзаца и каждый абзац – равновесомый.
Центральное место занимает природный образ, явно или неявно соотнесённый с жизнью человека.
Хайку пишут только в настоящем времени: автор записывает свои непосредственные впечатления от только что увиденного или услышанного. Сказать много, используя лишь немного слов, — главный принцип
хайку.

Здесь же каждый ""абзац"", подобно хайку, выстроен с подобной геометрией.
Первая часть это как героиня ""очнулась"" от технологизированного мира, вторая часть – это переход, а третья – заключение, как героиня вошла в мир природы и ""растворилась в нём"".
Так или иначе, главное – это создать переход между двумя частями, а также добиться углубления смысла добавлением, так называемого, «внутреннего сравнения». 

Успешное создание такой структуры из двух частей – одна из самых сложных задач при составлении хайку. Ведь, для этого необходимо не только избегать слишком очевидных, банальных переходов, но также и не сделать этот переход совершенно неопределённым.",https://i.ytimg.com/vi/zHZmUDA9Yao/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,110,"REBIRTH — Experimental CGI Film | ELIAS ADAMS",https://www.youtube.com/watch?v=sFDSXxvOOHw,sFDSXxvOOHw,2019-03-15T16:57:45Z,20:43,150,"Дебютный короткий метр музыканта ELIAS ADAMS.
«REBIRTH» — это визуальное исследование цикла трансформации. Через абстрактные формы и цифровую эстетику работа погружает в процесс разрушения старого и возникновения новой структуры сознания.
Притча о фетишизме, перерождении человека в новый реверсивный мир и стремлении проникнуть в духовный круг больного разумом существа, познать его извращение, посадить разврат и овладеть им.
Приятного просмотра.

0:00 — The Void (Пустота)
0:25 — Fragmentation (Разрушение формы)
0:45 — The New Core (Ядро новой жизни)
1:05 — Completion (Завершение цикла)

Art & Motion: Ilya Minin (Eli)",https://i.ytimg.com/vi/sFDSXxvOOHw/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,111,"elias adams -- arctic (2019)",https://www.youtube.com/watch?v=QR332-HNIPU,QR332-HNIPU,2019-03-12T18:33:36Z,13:16,107,"Music and video sequence inspired by new-age style musical DVDs and videotapes filled with nonexistent worlds of ideal shapes, bizarre old-fashioned graphic effect and bright-faded colors. Music has flowing temperate composition using traditional surrounding synths, ambient guitars and experimental harmonies.

https://vk.com/eliasadams
#eli #newage #",https://i.ytimg.com/vi/QR332-HNIPU/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,112,"FRR — ELIAS ADAMS / Experimental Audiovisual Work",https://www.youtube.com/watch?v=nWsUhtZun9g,nWsUhtZun9g,2019-03-12T18:27:25Z,04:04,57,"ELIAS ADAMS - FRR
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/nWsUhtZun9g/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,113,"PTICESS — ELIAS ADAMS / Experimental Video Work",https://www.youtube.com/watch?v=Vs-0XkFOY_c,Vs-0XkFOY_c,2019-03-12T18:23:48Z,13:41,57,"ELIAS ADAMS - PTICESS
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/Vs-0XkFOY_c/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,114,"Jak przygotować grzyby",https://www.youtube.com/watch?v=RRhBiiKcAIE,RRhBiiKcAIE,2019-03-12T18:20:39Z,07:16,46,"Niesamowita Szkoła Pana Magnesa - Jak przygotować grzyby
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/RRhBiiKcAIE/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,115,"DVAR БЫЛ ВПЕРВЫЕ НАРИСОВАН!",https://www.youtube.com/watch?v=LKpVG9MCpA8,LKpVG9MCpA8,2019-01-27T19:45:23Z,02:45,675,".
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/LKpVG9MCpA8/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,116,"АСМР НАГГЕТСЫ",https://www.youtube.com/watch?v=kzXCImPNeTk,kzXCImPNeTk,2018-11-13T13:29:22Z,00:00,0,".
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/kzXCImPNeTk/hqdefault_live.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,117,"EYES SEQUE HUFEURONEDHU EH VUHEJBRBVL 4234523534",https://www.youtube.com/watch?v=3oamvbU_wmE,3oamvbU_wmE,2018-09-29T22:42:20Z,14:17,55,"H7878Y87H7874FN4N3  8F4B8483 87B437F 8 7 4F78483 8 438
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/3oamvbU_wmE/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,118,"Magnetic Demon - cclhxn1",https://www.youtube.com/watch?v=lq6aIPjuTcw,lq6aIPjuTcw,2018-09-29T21:21:30Z,05:10,77,"Magnetic Demon - cclhxn1
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/lq6aIPjuTcw/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,119,"Micen - Завтрак",https://www.youtube.com/watch?v=GdSdsJz1VAc,GdSdsJz1VAc,2018-07-05T19:10:35Z,07:17,72,"Artist: Micen 
Album: Завтрак (Single) 
Label: BAOS 
Released: 05:07:2018 
Genre Tags: #ambient #vocal #experimental #analog 
Country: Moscow

Tracklisting: 
01. Завтрак[07:16] 

BAOS © 2016-2018 - https://vk.com/eliasadams
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/GdSdsJz1VAc/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,120,"35 — ELIAS ADAMS / Experimental Ambient Film (2018)",https://www.youtube.com/watch?v=qn902QYS6ik,qn902QYS6ik,2018-07-02T21:30:36Z,03:35,33,"Artist: ELIAS ADAMS
Album: R11Я
Label: BAOS
Released: 03:07:2018
Genre Tags: #ambient #experimental #analog
Country: Helsingborg

Tracklisting:
01. 35 [03:34]

BAOS © 2016-2018 - https://vk.com/eliasadams
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/qn902QYS6ik/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,121,"HEHD (High End Hard Dead)",https://www.youtube.com/watch?v=155inL5YMjI,155inL5YMjI,2018-07-02T20:39:07Z,06:55,27,"Artist: ELIAS ADAMS
Album: HEHD (The First Place For You)
Label: BAOS
Released: 02:07:2018
Genre Tags: #ambient #experimental #analog
Country: Helsingborg

Tracklisting:
01. HEHD (High End Hard Dead) [06:55]

BAOS © 2016-2018 - https://vk.com/eliasadams
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/155inL5YMjI/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,122,"elias adams -- m3adows (2018)",https://www.youtube.com/watch?v=m5F8hrWrmro,m5F8hrWrmro,2018-07-02T14:43:26Z,04:07,69,"m3adows (single) 
Released: 02:07:2018 
BAOS © 2016-2018, Helsingborg

https://vk.com/eliasadams
#eli #ambient #experimental #analog",https://i.ytimg.com/vi/m5F8hrWrmro/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,123,"ELIAS ADAMS - 1nsects (Single)",https://www.youtube.com/watch?v=ZmDWPp12Pak,ZmDWPp12Pak,2018-06-29T12:13:35Z,04:04,180,"Artist: ELIAS ADAMS
Album: 1nsects (Single)
Label: BAOS
Released: 29:06:2018 
Genre Tags: #ambient #experimental #analog
Country: Helsingborg

Tracklisting: 
01. 1nsects [4:03] 

BAOS © 2016-2018 - https://vk.com/eliasadams
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/ZmDWPp12Pak/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,124,"ELIAS ADAMS - Idiopathic (with age-dependent debut)",https://www.youtube.com/watch?v=_9U7qgEkcpA,_9U7qgEkcpA,2018-04-21T09:39:04Z,04:54,175,"▁ ▂ ▄ ▅ ▆ ▇ █ [ NEW RELEASE ] █ ▇ ▆ ▅ ▄ ▂ ▁

Artist: ELIAS ADAMS
Video: Idiopathic (with age-dependent debut) (Clip)
Not only label: Brain Activity in Order to the Sky
Released: 21:04:2018
Genre Tags: #ambient #power_electronics #noise #industrial #experimental #analog #lightwave
Country: Sweden, Helsingborg
Duration: pretty small

Videolisting:
01. Idiopathic (with age-dependent debut) [04:52]

Brain Activity in Order to the Sky © 2016-2018.
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/_9U7qgEkcpA/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,125,"ОБЗОР И РАСПАКОВКА СИНТЕЗАТОРА MUSCARINE 421N",https://www.youtube.com/watch?v=25iX75ntROo,25iX75ntROo,2018-04-21T09:26:29Z,11:40,285,"Большое спасибо Дане Chronic у и его KNOB TECH  за прекрасный аппарат!
https://tlerecords.bandcamp.com/track/idiopathic-with-age-dependent-debut - Трек, сделанный на Muscarine 421N
Моя группа - https://vk.com/eliasadams
Группа Дани - https://vk.com/knobtech
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/25iX75ntROo/hqdefault.jpg,available
"Ilya Minin (Eli)",https://www.youtube.com/@elilab,UCHGQDGcefrKtPa1kgjX20xw,126,"Творческий поиск для ELIAS ADAMS.",https://www.youtube.com/watch?v=OJjkh9s5bpw,OJjkh9s5bpw,2017-07-24T12:11:51Z,04:16,146,"Ну, как вы уже поняли, меня так долго не было на канале по причине того, что я готовлю очередной альбом для своего сольного проекта ELIAS ADAMS, так что в ближайшее время на канале будут чаще появляться весёлы е и не очень ролики про работу в ELIAS ADAMS и OSM, так что, обещаю, скучно не будет!
.
Чувствуйте себя как дома! 
Подпишитесь на меня:
Гугл - https://plus.google.com/1085510159276...
Вконтакте - https://vk.com/idminish
Книга-лицо - https://www.facebook.com/elias.consta...
Моя почта - https://passport.yandex.ru/profile
Галактикка - https://galactikka.com/106216
.
Добавляю всех! Не стесняйтесь - отвечаю на все вопросы!
.
Если вы вдруг захотите поддержать меня материально, то можете кинуть монетку - от этого канал станет только круче!
QIWI Wallet +7915224353",https://i.ytimg.com/vi/OJjkh9s5bpw/hqdefault.jpg,available
